,Alloy,Dmax
3372,Al66Ni10Si24,0.15
3373,Al71Ni4Si25,0.15
3374,Al79Ni10Si11,0.15
3375,Al65Ni15Si20,0.15
3376,Al65Ni16Si19,0.15
3377,Al65Ni17.5Si17.5,0.15
3378,Al67.5Ni15Si17.5,0.15
3379,Al70Ni13Si17,0.15
3380,Al70Ni15Si15,0.15
3381,Al65Ni15Sm20,0.15
3382,Al70Ni10Sm20,0.15
3383,Al70Ni15Sm15,0.15
3384,Al70Ni20Sm10,0.15
3385,Al75Ni10Sm15,0.15
3386,Al75Ni15Sm10,0.15
3387,Al78Ni10Sm12,0.15
3388,Al80Ni5Sm15,0.15
3389,Al80Ni10Sm10,0.15
3390,Al80Ni15Sm5,0.15
3391,Al81Ni10Sm9,0.15
3392,Al83Ni8Sm9,0.15
3393,Al83Ni10Sm7,0.15
3394,Al85Ni5Sm10,0.15
3395,Al85Ni6Sm9,0.15
3396,Al85Ni8Sm7,0.15
3397,Al85Ni10Sm5,0.15
3398,Al87Ni6Sm7,0.15
3399,Al87Ni8Sm5,0.15
3400,Al89Ni1Sm10,0.15
3401,Al90Ni5Sm5,0.15
3402,Al25Ni20Sm55,0.15
3403,Al0Ni40Ti60,0.15
3404,Al10Ni30Ti60,0.15
3405,Al10Ni40Ti50,0.15
3406,Al20Ni20Ti60,0.15
3407,Al20Ni30Ti50,0.15
3408,Al20Ni40Ti40,0.15
3409,Al25Ni25Ti50,0.15
3410,Al25Ni35Ti40,0.15
3411,Al10Ni36Ti54,0.15
3412,Al20Ni32Ti48,0.15
3413,Al30Ni28Ti42,0.15
3414,Al10Ni25Ti65,0.15
3415,Al15Ni25Ti60,0.15
3416,Al50Ni30Y20,0.15
3417,Al55Ni25Y20,0.15
3418,Al60Ni20Y20,0.15
3419,Al60Ni25Y15,0.15
3420,Al65Ni20Y15,0.15
3421,Al70Ni20Y10,0.15
3422,Al75Ni10Y15,0.15
3423,Al80Ni10Y10,0.15
3424,Al80Ni15Y5,0.15
3425,Al82Ni5Y13,0.15
3426,Al82Ni8Y10,0.15
3427,Al85Ni5Y10,0.15
3428,Al85Ni10Y5,0.15
3429,Al86Ni0Y14,0.15
3430,Al87Ni3Y10,0.15
3431,Al87Ni5Y8,0.15
3432,Al87Ni10Y3,0.15
3433,Al88Ni0Y12,0.15
3434,Al90Ni0Y10,0.15
3435,Al90Ni5Y5,0.15
3436,Al92Ni0Y8,0.15
3437,Al70Ni15Y15,0.15
3438,Al75Ni15Y10,0.15
3439,Al78Ni15Y7,0.15
3440,Al88Ni10Y2,0.15
3441,Al88Ni9Y3,0.15
3442,Al25Ni20Y55,0.15
3443,Al60Ni30Zr10,0.15
3444,Al65Ni20Zr15,0.15
3445,Al70Ni20Zr10,0.15
3446,Al80Ni15Zr5,0.15
3447,Al82Ni13Zr5,0.15
3448,Al83Ni10Zr7,0.15
3449,Al84Ni10Zr6,0.15
3450,Al85Ni10Zr5,0.15
3451,Al86Ni9Zr5,0.15
3452,Al86Ni10Zr4,0.15
3453,Al87Ni10Zr3,0.15
3454,Al88Ni10Zr2,0.15
3455,Al60Ni20Zr20,0.15
3456,Al0Ni36Zr64,0.15
3457,Al5Ni34.2Zr60.8,0.15
3458,Al10Ni32.4Zr57.6,0.15
3459,Al15Ni30.6Zr54.4,0.15
3460,Al20Ni28.8Zr51.2,0.15
3461,Al25Ni27Zr48,0.15
3462,Al0Ni20Zr80,0.15
3463,Al5Ni15Zr80,0.15
3464,Al5Ni20Zr75,0.15
3465,Al5Ni25Zr70,0.15
3466,Al5Ni30Zr65,0.15
3467,Al5Ni35Zr60,0.15
3468,Al5Ni40Zr55,0.15
3469,Al5Ni45Zr50,0.15
3470,Al5Ni50Zr45,0.15
3471,Al5Ni55Zr40,0.15
3472,Al5Ni60Zr35,0.15
3473,Al5Ni65Zr30,0.15
3474,Al10Ni10Zr80,0.15
3475,Al10Ni15Zr75,0.15
3476,Al10Ni20Zr70,0.15
3477,Al10Ni25Zr65,0.15
3478,Al10Ni30Zr60,0.15
3479,Al10Ni35Zr55,0.15
3480,Al10Ni40Zr50,0.15
3481,Al10Ni50Zr40,0.15
3482,Al10Ni55Zr35,0.15
3483,Al10Ni60Zr30,0.15
3484,Al15Ni5Zr80,0.15
3485,Al15Ni10Zr75,0.15
3486,Al15Ni15Zr70,0.15
3487,Al15Ni20Zr65,0.15
3488,Al15Ni30Zr55,0.15
3489,Al15Ni35Zr50,0.15
3490,Al15Ni40Zr45,0.15
3491,Al15Ni45Zr40,0.15
3492,Al15Ni50Zr35,0.15
3493,Al15Ni55Zr30,0.15
3494,Al20Ni10Zr70,0.15
3495,Al20Ni15Zr65,0.15
3496,Al20Ni20Zr60,0.15
3497,Al20Ni25Zr55,0.15
3498,Al20Ni30Zr50,0.15
3499,Al20Ni35Zr45,0.15
3500,Al20Ni40Zr40,0.15
3501,Al20Ni45Zr35,0.15
3502,Al20Ni50Zr30,0.15
3503,Al25Ni5Zr70,0.15
3504,Al25Ni10Zr65,0.15
3505,Al25Ni15Zr60,0.15
3506,Al25Ni20Zr55,0.15
3507,Al25Ni25Zr50,0.15
3508,Al25Ni30Zr45,0.15
3509,Al25Ni35Zr40,0.15
3510,Al25Ni40Zr35,0.15
3511,Al25Ni45Zr30,0.15
3512,Al30Ni15Zr55,0.15
3513,Al30Ni20Zr50,0.15
3514,Al30Ni25Zr45,0.15
3515,Al30Ni30Zr40,0.15
3516,Al30Ni35Zr35,0.15
3517,Al30Ni40Zr30,0.15
3518,Al35Ni35Zr30,0.15
3519,Al5Ni85Zr10,0.15
3520,Al5Ni10Zr85,0.15
3521,Al1Ni16Zr83,0.15
3522,Al2Ni14Zr84,0.15
3523,Al2Ni66Zr32,0.15
3524,Al4Ni12Zr84,0.15
3525,Al6Ni64Zr30,0.15
3526,Al8Ni8Zr84,0.15
3527,Al9Ni62Zr29,0.15
3528,Al11Ni6Zr83,0.15
3529,Al11Ni60Zr29,0.15
3530,Al13Ni58Zr29,0.15
3531,Al14Ni4Zr82,0.15
3532,Al16Ni56Zr28,0.15
3533,Al18Ni2Zr80,0.15
3534,Al18Ni54Zr28,0.15
3535,Al20Ni2Zr78,0.15
3536,Al20Ni52Zr28,0.15
3537,Al22Ni2Zr76,0.15
3538,Al22Ni50Zr28,0.15
3539,Al24Ni2Zr74,0.15
3540,Al24Ni48Zr28,0.15
3541,Al26Ni4Zr70,0.15
3542,Al26Ni8Zr66,0.15
3543,Al26Ni46Zr28,0.15
3544,Al27Ni6Zr67,0.15
3545,Al27Ni10Zr63,0.15
3546,Al28Ni12Zr60,0.15
3547,Al28Ni44Zr28,0.15
3548,Al30Ni14Zr56,0.15
3549,Al30Ni42Zr28,0.15
3550,Al32Ni16Zr52,0.15
3551,Al32Ni20Zr48,0.15
3552,Al32Ni40Zr28,0.15
3553,Al33Ni22Zr45,0.15
3554,Al33Ni38Zr29,0.15
3555,Al34Ni20Zr46,0.15
3556,Al34Ni24Zr42,0.15
3557,Al34Ni34Zr32,0.15
3558,Al34Ni36Zr30,0.15
3559,Al35Ni26Zr39,0.15
3560,Al36Ni30Zr34,0.15
3561,Al57Ni26Zr17,0.15
3562,Al57Ni28Zr15,0.15
3563,Al57Ni30Zr13,0.15
3564,Al57Ni32Zr11,0.15
3565,Al58Ni32Zr10,0.15
3566,Al59Ni24Zr17,0.15
3567,Al59Ni32Zr9,0.15
3568,Al62Ni20Zr18,0.15
3569,Al62Ni30Zr8,0.15
3570,Al64Ni28Zr8,0.15
3571,Al65Ni18Zr17,0.15
3572,Al66Ni26Zr8,0.15
3573,Al68Ni24Zr8,0.15
3574,Al70Ni16Zr14,0.15
3575,Al70Ni22Zr8,0.15
3576,Al73Ni20Zr7,0.15
3577,Al74Ni14Zr12,0.15
3578,Al76Ni18Zr6,0.15
3579,Al78Ni12Zr10,0.15
3580,Al79Ni16Zr5,0.15
3581,Al81Ni10Zr9,0.15
3582,Al82Ni14Zr4,0.15
3583,Al84Ni8Zr8,0.15
3584,Al86Ni12Zr2,0.15
3585,Al88Ni7Zr5,0.15
3586,Al89Ni9Zr2,0.15
3587,Al0Ni90Zr10,0.15
3588,Al2Ni88Zr10,0.15
3589,Al8Si7Zr85,0.15
3590,Au22.5B10Er67.5,0.15
3591,Au22.5B10Gd67.5,0.15
3592,Au18B10Pr72,0.15
3593,Au22.5B10Pr67.5,0.15
3594,Al22.5B10Tb67.5,0.15
3595,Au22.75Cu68.25La9,0.15
3596,Au44.5Cu44.5La11,0.15
3597,Au45Cu45La10,0.15
3598,Au45.5Cu45.5La9,0.15
3599,Au54.6Cu36.4La9,0.15
3600,Au1Cu29Mg70,0.15
3601,Au3Cu27Mg70,0.15
3602,Au9Cu21Mg70,0.15
3603,Au76.89Ge13.66Si9.45,0.15
3604,Au77Ge14Si9,0.15
3605,Au53.2Pb27.5Sb19.3,0.15
3606,Au55Pb22.5Sb22.5,0.15
3607,Au0Pd82Si18,0.15
3608,Au3.5Pd80Si16.5,0.15
3609,Au3.5Pd80.5Si16,0.15
3610,Au4Pd75Si21,0.15
3611,Au4Pd76Si20,0.15
3612,Au4Pd78Si18,0.15
3613,Au4Pd79Si17,0.15
3614,Au4Pd81Si15,0.15
3615,Au6Pd78Si16,0.15
3616,Au7Pd73Si20,0.15
3617,Au9Pd75Si16,0.15
3618,Au12Pd68Si20,0.15
3619,Au12Pd71Si17,0.15
3620,Au66Pd16Si18,0.15
3621,Au7.5Pd76Si16.5,0.15
3622,Au4Pd79.5Si16.5,0.15
3623,Au1.7Pd81.8Si16.5,0.15
3624,Au4.2Pd79.3Si16.5,0.15
3625,Au6.7Pd76.8Si16.5,0.15
3626,Au10Pd73.5Si16.5,0.15
3627,Au12.5Pd71Si16.5,0.15
3628,Au15Pd68.5Si16.5,0.15
3629,Au1Pd81Si18,0.15
3630,Au2Pd80Si18,0.15
3631,Au2Pd81.5Si16.5,0.15
3632,Au3Pd79Si18,0.15
3633,Au3Pd80.5Si16.5,0.15
3634,Au5Pd78.5Si16.5,0.15
3635,Au6Pd77.5Si16.5,0.15
3636,Au7Pd76.5Si16.5,0.15
3637,Au10Pd72Si18,0.15
3638,Au8Pd74Si18,0.15
3639,Au5Pd77Si18,0.15
3640,Au7Pd75Si18,0.15
3641,B10Be20Fe70,0.15
3642,B12C12Co76,0.15
3643,B16C4Co80,0.15
3644,B16C8Co76,0.15
3645,B16C12Co72,0.15
3646,B20C4Co76,0.15
3647,B20C8Co72,0.15
3648,B20C12Co68,0.15
3649,B20C16Co64,0.15
3650,B20C20Co60,0.15
3651,B24C4Co72,0.15
3652,B24C8Co68,0.15
3653,B24C12Co64,0.15
3654,B24C16Co60,0.15
3655,B24C20Co56,0.15
3656,B28C4Co68,0.15
3657,B28C8Co64,0.15
3658,B28C12Co60,0.15
3659,B28C16Co56,0.15
3660,B32C2Co66,0.15
3661,B32C4Co64,0.15
3662,B32C8Co60,0.15
3663,B32C12Co56,0.15
3664,B32C16Co52,0.15
3665,B36C2Co62,0.15
3666,B36C4Co60,0.15
3667,B7C7Fe86,0.15
3668,B8C7Fe85,0.15
3669,B8C9Fe83,0.15
3670,B9C9Fe82,0.15
3671,B10C5Fe85,0.15
3672,B10C7Fe83,0.15
3673,B10C9Fe81,0.15
3674,B11C5Fe84,0.15
3675,B11C7Fe82,0.15
3676,B11C9Fe80,0.15
3677,B12C3Fe85,0.15
3678,B12C5Fe83,0.15
3679,B12C7Fe81,0.15
3680,B12C9Fe79,0.15
3681,B14C3Fe83,0.15
3682,B14C5Fe81,0.15
3683,B14C7Fe79,0.15
3684,B15C5Fe80,0.15
3685,B16C3Fe81,0.15
3686,B17C5Fe78,0.15
3687,B18C3Fe79,0.15
3688,B9C11Fe80,0.15
3689,B13C7Fe80,0.15
3690,B16C4Fe80,0.15
3691,B17C3Fe80,0.15
3692,B10C10Fe80,0.15
3693,B18C2Fe80,0.15
3694,B14C5Ni81,0.15
3695,B16C2Ni82,0.15
3696,B16C4Ni80,0.15
3697,B16C6Ni78,0.15
3698,B16C8Ni76,0.15
3699,B16C10Ni74,0.15
3700,B18C12Ni70,0.15
3701,B18C16Ni66,0.15
3702,B20C2Ni78,0.15
3703,B20C12Ni68,0.15
3704,B20C16Ni64,0.15
3705,B22C10Ni68,0.15
3706,B22C12Ni66,0.15
3707,B22C14Ni64,0.15
3708,B22C18Ni60,0.15
3709,B24C8Ni68,0.15
3710,B26C6Ni68,0.15
3711,B26C12Ni62,0.15
3712,B26C14Ni60,0.15
3713,B28C2Ni70,0.15
3714,B28C4Ni68,0.15
3715,B28C6Ni66,0.15
3716,B28C8Ni64,0.15
3717,B28C10Ni62,0.15
3718,B28C16Ni56,0.15
3719,B30C12Ni58,0.15
3720,B34C6Ni60,0.15
3721,B34C10Ni56,0.15
3722,B34C12Ni54,0.15
3723,B34C14Ni52,0.15
3724,B38C6Ni56,0.15
3725,B38C10Ni52,0.15
3726,B38C12Ni50,0.15
3727,B38C14Ni48,0.15
3728,B40C2Ni58,0.15
3729,B40C8Ni52,0.15
3730,B42C0Ni58,0.15
3731,B42C2Ni56,0.15
3732,B42C8Ni50,0.15
3733,B42C10Ni48,0.15
3734,B42C12Ni46,0.15
3735,B42C14Ni44,0.15
3736,B42C16Ni42,0.15
3737,B46C12Ni42,0.15
3738,B46C20Ni34,0.15
3739,B50C20Ni30,0.15
3740,B55C8Ni37,0.15
3741,B55C12Ni33,0.15
3742,B55C16Ni29,0.15
3743,B59C4Ni37,0.15
3744,B20Co30Cr50,0.15
3745,B20Co35Cr45,0.15
3746,B20Co40Cr40,0.15
3747,B20Co50Cr30,0.15
3748,B20Co55Cr25,0.15
3749,B20Co60Cr20,0.15
3750,B20Co72Cr8,0.15
3751,B20Co80Cr0,0.15
3752,B20Co65Cr15,0.15
3753,B20Co70Cr10,0.15
3754,B25Co67.5Cr7.5,0.15
3755,B20Co0Fe80,0.15
3756,B20Co74Fe6,0.15
3757,B20Co10Fe70,0.15
3758,B20Co20Fe60,0.15
3759,B20Co30Fe50,0.15
3760,B20Co40Fe40,0.15
3761,B20Co50Fe30,0.15
3762,B20Co60Fe20,0.15
3763,B20Co70Fe10,0.15
3764,B20Co80Fe0,0.15
3765,B17Co10Fe73,0.15
3766,B20Co5Fe75,0.15
3767,B20Co75Fe5,0.15
3768,B17Co1Fe82,0.15
3769,B17Co2Fe81,0.15
3770,B17Co3Fe80,0.15
3771,B17Co4Fe79,0.15
3772,B17Co6Fe77,0.15
3773,B17Co7.5Fe75.5,0.15
3774,B17Co11.5Fe71.5,0.15
3775,B17Co16.5Fe66.5,0.15
3776,B17Co19Fe64,0.15
3777,B17Co22Fe61,0.15
3778,B17Co25Fe58,0.15
3779,B17Co33Fe50,0.15
3780,B17Co41.5Fe41.5,0.15
3781,B17Co54Fe29,0.15
3782,B17Co66.5Fe16.5,0.15
3783,B9Co85Fe6,0.15
3784,B17Co62Fe21,0.15
3785,B17Co75Fe8,0.15
3786,B17Co77Fe6,0.15
3787,B25Co70Fe5,0.15
3788,B19Co0Fe81,0.15
3789,B20Co4Fe76,0.15
3790,B12Co52.8Mn35.2,0.15
3791,B12Co53Mn35,0.15
3792,B12Co57Mn31,0.15
3793,B12Co61.6Mn26.4,0.15
3794,B12Co62Mn26,0.15
3795,B12Co70.4Mn17.6,0.15
3796,B12Co70.5Mn17.5,0.15
3797,B12Co79Mn9,0.15
3798,B16Co50.4Mn33.6,0.15
3799,B16Co50.5Mn33.5,0.15
3800,B16Co54.5Mn29.5,0.15
3801,B16Co58.8Mn25.2,0.15
3802,B16Co59Mn25,0.15
3803,B16Co67Mn17,0.15
3804,B16Co67.2Mn16.8,0.15
3805,B16Co75Mn9,0.15
3806,B16Co75.6Mn8.4,0.15
3807,B16Co84Mn0,0.15
3808,B20Co48Mn32,0.15
3809,B20Co52Mn28,0.15
3810,B20Co56Mn24,0.15
3811,B20Co64Mn16,0.15
3812,B20Co72Mn8,0.15
3813,B20Co80Mn0,0.15
3814,B24Co45.5Mn30.5,0.15
3815,B24Co49.4Mn26.6,0.15
3816,B24Co49.5Mn26.5,0.15
3817,B24Co53Mn23,0.15
3818,B24Co53.2Mn22.8,0.15
3819,B24Co60.8Mn15.2,0.15
3820,B24Co61Mn15,0.15
3821,B24Co68Mn8,0.15
3822,B24Co68.4Mn7.6,0.15
3823,B24Co76Mn0,0.15
3824,B28Co43Mn29,0.15
3825,B28Co43.2Mn28.8,0.15
3826,B28Co47Mn25,0.15
3827,B28Co50Mn22,0.15
3828,B28Co50.4Mn21.6,0.15
3829,B28Co57.6Mn14.4,0.15
3830,B28Co58Mn14,0.15
3831,B28Co64.8Mn7.2,0.15
3832,B28Co65Mn7,0.15
3833,B28Co72Mn0,0.15
3834,B32Co41Mn27,0.15
3835,B32Co44Mn24,0.15
3836,B32Co46.4Mn21.6,0.15
3837,B32Co47Mn21,0.15
3838,B32Co54.4Mn13.6,0.15
3839,B32Co54.5Mn13.5,0.15
3840,B32Co61Mn7,0.15
3841,B32Co68Mn0,0.15
3842,B12Co48Mn40,0.15
3843,B12Co61Mn27,0.15
3844,B12Co68Mn20,0.15
3845,B12Co70Mn18,0.15
3846,B16Co50Mn34,0.15
3847,B20Co40Mn40,0.15
3848,B20Co60Mn20,0.15
3849,B24Co54Mn22,0.15
3850,B28Co32Mn40,0.15
3851,B28Co51Mn21,0.15
3852,B28Co52Mn20,0.15
3853,B32Co48Mn20,0.15
3854,B32Co54Mn14,0.15
3855,B24Co38Mn38,0.15
3856,B24Co45.6Mn30.4,0.15
3857,B12Co18Mn70,0.15
3858,B12Co24Mn64,0.15
3859,B12Co34Mn54,0.15
3860,B12Co39Mn49,0.15
3861,B12Co44Mn44,0.15
3862,B12Co45Mn43,0.15
3863,B12Co49Mn39,0.15
3864,B16Co17Mn67,0.15
3865,B16Co20Mn64,0.15
3866,B16Co21Mn63,0.15
3867,B16Co24.5Mn59.5,0.15
3868,B16Co25Mn59,0.15
3869,B16Co27Mn57,0.15
3870,B16Co33Mn51,0.15
3871,B16Co35Mn49,0.15
3872,B16Co42Mn42,0.15
3873,B16Co43.5Mn40.5,0.15
3874,B16Co49Mn35,0.15
3875,B16Co65Mn19,0.15
3876,B16Co65.5Mn18.5,0.15
3877,B16Co76Mn8,0.15
3878,B20Co20Mn60,0.15
3879,B20Co28.5Mn51.5,0.15
3880,B20Co32Mn48,0.15
3881,B20Co36.5Mn43.5,0.15
3882,B20Co37Mn43,0.15
3883,B20Co41.5Mn38.5,0.15
3884,B20Co44Mn36,0.15
3885,B20Co47.5Mn32.5,0.15
3886,B20Co57Mn23,0.15
3887,B24Co24Mn52,0.15
3888,B24Co27Mn49,0.15
3889,B24Co28Mn48,0.15
3890,B24Co33Mn43,0.15
3891,B24Co34Mn42,0.15
3892,B24Co39Mn37,0.15
3893,B24Co42Mn34,0.15
3894,B24Co46.5Mn29.5,0.15
3895,B24Co48Mn28,0.15
3896,B24Co52Mn24,0.15
3897,B28Co25Mn47,0.15
3898,B28Co30Mn42,0.15
3899,B28Co36Mn36,0.15
3900,B28Co37Mn35,0.15
3901,B28Co41Mn31,0.15
3902,B28Co41.5Mn30.5,0.15
3903,B28Co45Mn27,0.15
3904,B28Co45.5Mn26.5,0.15
3905,B31Co41Mn28,0.15
3906,B25Co67.5Mn7.5,0.15
3907,B11Co53.4Mn35.6,0.15
3908,B11Co71.2Mn17.8,0.15
3909,B33Co40.2Mn26.8,0.15
3910,B33Co53.6Mn13.4,0.15
3911,B2Co84Nb14,0.15
3912,B5Co81Nb14,0.15
3913,B10Co77Nb13,0.15
3914,B6Co80Nb14,0.15
3915,B12Co80Nb8,0.15
3916,B34Co33Ni33,0.15
3917,B7Co80P13,0.15
3918,B7.5Co77.5Si15,0.15
3919,B10Co77.5Si12.5,0.15
3920,B12.5Co77.5Si10,0.15
3921,B12.5Co80Si7.5,0.15
3922,B15Co70Si15,0.15
3923,B15Co72.5Si12.5,0.15
3924,B15Co75Si10,0.15
3925,B15Co77.5Si7.5,0.15
3926,B15Co80Si5,0.15
3927,B20Co65Si15,0.15
3928,B20Co67.5Si12.5,0.15
3929,B20Co70Si10,0.15
3930,B20Co72.5Si7.5,0.15
3931,B20Co75Si5,0.15
3932,B25Co62.5Si12.5,0.15
3933,B25Co65Si10,0.15
3934,B25Co67.5Si7.5,0.15
3935,B25Co70Si5,0.15
3936,B27.5Co65Si7.5,0.15
3937,B30Co65Si5,0.15
3938,B12Co78Si10,0.15
3939,B12.5Co75Si12.5,0.15
3940,B17.5Co75Si7.5,0.15
3941,B11Co78Si11,0.15
3942,B13.5Co73Si13.5,0.15
3943,B14.75Co70.5Si14.75,0.15
3944,B16Co68Si16,0.15
3945,B14Co80Si6,0.15
3946,B10Co20Ti70,0.15
3947,B18Co66Ti16,0.15
3948,B18Co70Ti12,0.15
3949,B18Co74Ti8,0.15
3950,B18Co78Ti4,0.15
3951,B20Co64Ti16,0.15
3952,B20Co68Ti12,0.15
3953,B20Co72Ti8,0.15
3954,B20Co76Ti4,0.15
3955,B22Co62Ti16,0.15
3956,B22Co66Ti12,0.15
3957,B22Co70Ti8,0.15
3958,B22Co74Ti4,0.15
3959,B24Co64Ti12,0.15
3960,B24Co68Ti8,0.15
3961,B24Co72Ti4,0.15
3962,B12Co68Ti20,0.15
3963,B12.75Co72.25Ti15,0.15
3964,B13.5Co76.5Ti10,0.15
3965,B11.25Co63.75V25,0.15
3966,B12Co68V20,0.15
3967,B12.75Co72.25V15,0.15
3968,B13.5Co76.5V10,0.15
3969,B14.25Co80.75V5,0.15
3970,B40Co40Y20,0.15
3971,B0Co90Zr10,0.15
3972,B2Co88Zr10,0.15
3973,B5Co85Zr10,0.15
3974,B2Co82Zr16,0.15
3975,B4Co86Zr10,0.15
3976,B7Co77Zr16,0.15
3977,B10Co74Zr16,0.15
3978,B10Co80Zr10,0.15
3979,B13Co71Zr16,0.15
3980,B16Co68Zr16,0.15
3981,B16Co74Zr10,0.15
3982,B20Co70Zr10,0.15
3983,B25Co65Zr10,0.15
3984,B2Co91Zr7,0.15
3985,B20Cr5Fe75,0.15
3986,B20Cr10Fe70,0.15
3987,B15Cr2.5Fe82.5,0.15
3988,B15Cr4Fe81,0.15
3989,B15Cr7Fe78,0.15
3990,B15Cr9Fe76,0.15
3991,B15Cr10Fe75,0.15
3992,B15Cr12Fe73,0.15
3993,B20Cr0Fe80,0.15
3994,B20Cr8Fe72,0.15
3995,B20Cr20Fe60,0.15
3996,B20Cr25Fe55,0.15
3997,B20Cr30Fe50,0.15
3998,B20Cr35Fe45,0.15
3999,B20Cr40Fe40,0.15
4000,B15Cr11Fe74,0.15
4001,B15Cr25Fe60,0.15
4002,B9Cr85Fe6,0.15
4003,B17Cr2.5Fe80.5,0.15
4004,B25Cr70Fe5,0.15
4005,B2Cr8Fe90,0.15
4006,B2Cr10Fe88,0.15
4007,B4Cr8Fe88,0.15
4008,B4Cr10Fe86,0.15
4009,B6Cr8Fe86,0.15
4010,B6Cr10Fe84,0.15
4011,B8Cr8Fe84,0.15
4012,B8Cr10Fe82,0.15
4013,B10Cr24Fe66,0.15
4014,B10Cr26Fe64,0.15
4015,B12Cr5Fe83,0.15
4016,B12Cr10Fe78,0.15
4017,B12Cr14Fe74,0.15
4018,B12Cr15Fe73,0.15
4019,B12Cr18Fe70,0.15
4020,B12Cr20Fe68,0.15
4021,B12Cr22Fe66,0.15
4022,B12Cr24Fe64,0.15
4023,B14Cr5Fe81,0.15
4024,B14Cr10Fe76,0.15
4025,B14Cr14Fe72,0.15
4026,B14Cr15Fe71,0.15
4027,B14Cr20Fe66,0.15
4028,B14Cr24Fe62,0.15
4029,B16Cr5Fe79,0.15
4030,B16Cr10Fe74,0.15
4031,B16Cr14Fe70,0.15
4032,B16Cr20Fe64,0.15
4033,B18Cr5Fe77,0.15
4034,B18Cr10Fe72,0.15
4035,B18Cr14Fe68,0.15
4036,B18Cr20Fe62,0.15
4037,B19Cr0Fe81,0.15
4038,B15Cr5Fe80,0.15
4039,B15Cr15Fe70,0.15
4040,B15Cr20Fe65,0.15
4041,B15Cr30Fe55,0.15
4042,B20Cr1Fe79,0.15
4043,B20Cr2.5Fe77.5,0.15
4044,B20Cr4Fe76,0.15
4045,B14.4Cr6.6Fe79,0.15
4046,B11Cr27Fe62,0.15
4047,B12Cr26Fe62,0.15
4048,B14Cr26Fe60,0.15
4049,B17.5Cr25Fe57.5,0.15
4050,B19.5Cr24.5Fe56,0.15
4051,B21Cr24Fe55,0.15
4052,B20Cr6Fe74,0.15
4053,B20Cr15Fe65,0.15
4054,B14Cr7Fe79,0.15
4055,B16Cr7Fe77,0.15
4056,B20Cr10Ni70,0.15
4057,B20Cr20Ni60,0.15
4058,B20Cr25Ni55,0.15
4059,B20Cr30Ni50,0.15
4060,B13Cu0.5Fe86.5,0.15
4061,B14Cu0.5Fe85.5,0.15
4062,B16Cu0.5Fe83.5,0.15
4063,B18Cu0.5Fe81.5,0.15
4064,B20Cu0.5Fe79.5,0.15
4065,B17Cu1.5Fe81.5,0.15
4066,B17Cu3Ni80,0.15
4067,B1Cu30Zr69,0.15
4068,B1Cu40Zr59,0.15
4069,B1Cu50Zr49,0.15
4070,B1Cu60Zr39,0.15
4071,B1Cu70Zr29,0.15
4072,B2.5Cu20Zr77.5,0.15
4073,B2.5Cu25Zr72.5,0.15
4074,B2.5Cu30Zr67.5,0.15
4075,B2.5Cu35Zr62.5,0.15
4076,B2.5Cu40Zr57.5,0.15
4077,B2.5Cu45Zr52.5,0.15
4078,B2.5Cu50Zr47.5,0.15
4079,B2.5Cu55Zr42.5,0.15
4080,B2.5Cu60Zr37.5,0.15
4081,B2.5Cu65Zr32.5,0.15
4082,B2.5Cu70Zr27.5,0.15
4083,B2.5Cu80Zr17.5,0.15
4084,B5Cu15Zr80,0.15
4085,B5Cu20Zr75,0.15
4086,B5Cu25Zr70,0.15
4087,B5Cu30Zr65,0.15
4088,B5Cu35Zr60,0.15
4089,B5Cu40Zr55,0.15
4090,B5Cu45Zr50,0.15
4091,B5Cu50Zr45,0.15
4092,B5Cu55Zr40,0.15
4093,B5Cu60Zr35,0.15
4094,B5Cu65Zr30,0.15
4095,B5Cu70Zr25,0.15
4096,B7.5Cu25Zr67.5,0.15
4097,B7.5Cu30Zr62.5,0.15
4098,B7.5Cu35Zr57.5,0.15
4099,B7.5Cu50Zr42.5,0.15
4100,B7.5Cu55Zr37.5,0.15
4101,B10Cu25Zr65,0.15
4102,B10Cu30Zr60,0.15
4103,B10Cu35Zr55,0.15
4104,B17Fe73Ga10,0.15
4105,B17Fe75Ga8,0.15
4106,B17Fe77Ga6,0.15
4107,B17Fe79Ga4,0.15
4108,B17Fe81Ga2,0.15
4109,B10Fe80Ge10,0.15
4110,B12Fe80Ge8,0.15
4111,B15Fe80Ge5,0.15
4112,B18Fe80Ge2,0.15
4113,B4Fe89Hf7,0.15
4114,B2Fe91Hf7,0.15
4115,B6Fe87Hf7,0.15
4116,B8Fe85Hf7,0.15
4117,B12Fe81Hf7,0.15
4118,B16Fe77Hf7,0.15
4119,B16Fe76Ho8,0.15
4120,B16Fe80Ho4,0.15
4121,B16Fe82Ho2,0.15
4122,B16Fe81La3,0.15
4123,B20Fe60Mn20,0.15
4124,B20Fe62Mn18,0.15
4125,B20Fe64Mn16,0.15
4126,B20Fe66Mn14,0.15
4127,B20Fe70Mn10,0.15
4128,B20Fe72Mn8,0.15
4129,B20Fe74Mn6,0.15
4130,B20Fe76Mn4,0.15
4131,B20Fe78Mn2,0.15
4132,B9Fe6Mn85,0.15
4133,B17Fe80.5Mn2.5,0.15
4134,B25Fe5Mn70,0.15
4135,B14Fe20Mn66,0.15
4136,B14Fe71Mn15,0.15
4137,B14Fe76Mn10,0.15
